"pageUrl","domain","resourceType","isThirdParty","hasAdKeywords","isKnownAdDomain","sizeKB","durationMs","status"
,"ichef.bbci.co.uk","image",true,false,,17.5,75,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,18,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,64,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,65,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,66,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,67,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,64,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,67,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,68,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,69,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,69,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,70,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,7,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,62,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,4,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,4,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,7,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,52,204
,"ichef.bbci.co.uk","image",true,false,,188.08,88,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,43,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,43,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,48,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,49,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,51,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,57,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,54,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,56,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,57,204
,"ichef.bbci.co.uk","image",true,false,,41.29,70,200
,"ichef.bbci.co.uk","image",true,false,,17.62,77,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,78,204
,"ichef.bbci.co.uk","image",true,false,,199.05,93,200
,"ichef.bbci.co.uk","image",true,false,,41.37,120,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,61,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,62,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,66,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,67,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,62,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,65,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,66,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,68,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,51,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,66,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,67,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,67,204
,"ichef.bbci.co.uk","image",true,false,,293.07,115,200
,"ichef.bbci.co.uk","image",true,false,,83.5,117,200
,"ichef.bbci.co.uk","image",true,false,,38.67,129,200
,"ichef.bbci.co.uk","image",true,false,,131.9,140,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,76,204
,"ichef.bbci.co.uk","image",true,false,,171.25,156,200
,"ichef.bbci.co.uk","image",true,false,,204.63,169,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,63,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,65,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,68,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,70,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,71,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,56,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,68,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,70,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,70,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,60,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,60,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,78,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,78,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,40,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,44,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,47,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,66,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,47,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,48,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,51,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,53,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,58,204
,"ichef.bbci.co.uk","image",true,false,,10.62,135,200
,"ichef.bbci.co.uk","image",true,false,,9.88,137,200
,"static.files.bbci.co.uk","font",true,false,,58.34,8,200
,"static.files.bbci.co.uk","font",true,false,,64.91,8,200
,"ichef.bbci.co.uk","image",true,false,,11.79,141,200
,"ichef.bbci.co.uk","image",true,false,,40.37,143,200
,"ichef.bbci.co.uk","image",true,false,,14.85,145,200
,"ichef.bbci.co.uk","image",true,false,,8.93,145,200
,"ichef.bbci.co.uk","image",true,false,,31.32,146,200
,"ichef.bbci.co.uk","image",true,false,,30.74,149,200
,"www.bbc.com","document",false,false,,61.67,111,200
,"ichef.bbci.co.uk","image",true,false,,9.51,180,200
,"ichef.bbci.co.uk","image",true,false,,26.43,182,200
,"ichef.bbci.co.uk","image",true,false,,6.53,183,200
,"ichef.bbci.co.uk","image",true,false,,6.21,184,200
,"ichef.bbci.co.uk","image",true,false,,25.34,185,200
,"ichef.bbci.co.uk","image",true,false,,38.52,186,200
,"ichef.bbci.co.uk","image",true,false,,13.25,291,200
,"ichef.bbci.co.uk","image",true,false,,16.14,294,200
,"ichef.bbci.co.uk","image",true,false,,19.71,299,200
,"ichef.bbci.co.uk","image",true,false,,20.82,301,200
,"ichef.bbci.co.uk","image",true,false,,16.18,301,200
,"ichef.bbci.co.uk","image",true,false,,10.02,303,200
,"ichef.bbci.co.uk","image",true,false,,8.37,326,200
,"ichef.bbci.co.uk","image",true,false,,7.84,328,200
,"ichef.bbci.co.uk","image",true,false,,8.33,328,200
,"ichef.bbci.co.uk","image",true,false,,6.98,328,200
,"static.files.bbci.co.uk","script",true,false,,3.98,112,200
,"static.files.bbci.co.uk","script",true,false,,3.26,129,200
,"static.files.bbci.co.uk","script",true,false,,47.01,143,200
,"static.files.bbci.co.uk","script",true,false,,132.81,222,200
,"static.files.bbci.co.uk","script",true,false,,7.82,289,200
,"static.files.bbci.co.uk","script",true,false,,44.83,292,200
,"static.files.bbci.co.uk","script",true,false,,2.29,293,200
,"static.files.bbci.co.uk","script",true,false,,73.4,298,200
,"static.files.bbci.co.uk","script",true,false,,6,290,200
,"static.files.bbci.co.uk","script",true,false,,7.6,277,200
,"static.files.bbci.co.uk","script",true,false,,1.76,290,200
,"static.files.bbci.co.uk","script",true,false,,1.96,301,200
,"static.files.bbci.co.uk","script",true,false,,1.76,300,200
,"static.files.bbci.co.uk","script",true,false,,1.7,296,200
,"static.files.bbci.co.uk","script",true,false,,1.2,298,200
,"static.files.bbci.co.uk","script",true,false,,5.14,293,200
,"static.files.bbci.co.uk","script",true,false,,19.18,292,200
,"static.files.bbci.co.uk","script",true,false,,0.26,306,200
,"static.files.bbci.co.uk","script",true,false,,3.17,294,200
,"static.files.bbci.co.uk","script",true,false,,3.23,294,200
,"static.files.bbci.co.uk","script",true,false,,3.07,297,200
,"static.files.bbci.co.uk","script",true,false,,1.54,300,200
,"static.files.bbci.co.uk","script",true,false,,3.61,298,200
,"static.files.bbci.co.uk","script",true,false,,4.01,314,200
,"static.files.bbci.co.uk","script",true,false,,71.95,330,200
,"static.files.bbci.co.uk","script",true,false,,0.25,319,200
,"static.files.bbci.co.uk","script",true,false,,2.15,304,200
,"static.files.bbci.co.uk","script",true,false,,1.14,303,200
,"static.files.bbci.co.uk","script",true,false,,1.13,307,200
,"static.files.bbci.co.uk","script",true,false,,3.56,307,200
,"static.files.bbci.co.uk","script",true,false,,3.77,308,200
,"static.files.bbci.co.uk","script",true,false,,1.26,308,200
,"static.files.bbci.co.uk","script",true,false,,0.68,309,200
,"static.files.bbci.co.uk","script",true,false,,0.76,309,200
,"static.files.bbci.co.uk","script",true,false,,2.15,312,200
,"static.files.bbci.co.uk","script",true,false,,3.29,314,200
,"static.files.bbci.co.uk","script",true,false,,0.76,336,200
,"static.files.bbci.co.uk","script",true,false,,1.84,324,200
,"static.files.bbci.co.uk","script",true,false,,2.83,337,200
,"static.files.bbci.co.uk","script",true,false,,0.92,335,200
,"static.files.bbci.co.uk","script",true,false,,10.53,351,200
,"static.files.bbci.co.uk","script",true,false,,1.73,327,200
,"cdn.optimizely.com","xhr",true,false,,5.81,25,200
,"idcta.api.bbc.com","xhr",true,false,,3.47,28,200
,"www.bbc.com","fetch",false,false,,3.03,563,200
,"static.files.bbci.co.uk","manifest",true,false,,0.58,286,200
,"www.bbc.com","xhr",false,false,,0.08,31,200
,"static.files.bbci.co.uk","other",true,false,,0.31,8,200
,"static.files.bbci.co.uk","other",true,false,,0.31,49,200
,"static.files.bbci.co.uk","other",true,false,,0.31,51,200
,"static.files.bbci.co.uk","script",true,false,,5.75,977,200
,"static.files.bbci.co.uk","script",true,false,,1.76,521,200
,"static.files.bbci.co.uk","script",true,false,,1.39,548,200
,"static.files.bbci.co.uk","script",true,false,,7.06,557,200
,"static.files.bbci.co.uk","script",true,false,,1.31,565,200
,"static.chartbeat.com","script",true,false,,0,60,200
,"gn-web-assets.api.bbc.com","script",true,false,,0,579,200
,"mybbc-analytics.files.bbci.co.uk","script",true,false,,0,110,200
,"static.files.bbci.co.uk","script",true,false,,0.71,184,200
,"static.files.bbci.co.uk","script",true,false,,2.38,185,200
,"uk-script.dotmetrics.net","script",false,false,,0,134,200
,"www.bbc.com","fetch",false,false,,0.08,8,200
,"cdn.privacy-mgmt.com","script",true,false,,0,54,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,81,200
,"ping.chartbeat.net","image",false,false,,0.04,172,200
,"cdn.privacy-mgmt.com","xhr",false,false,,0,40,200
,"cdn.privacy-mgmt.com","xhr",true,false,,0.32,8,200
,"cdn.privacy-mgmt.com","script",true,false,,0,55,200
,"cdn.privacy-mgmt.com","script",true,false,,0,71,200
,"cdn.privacy-mgmt.com","xhr",false,false,,0,171,200
,"rm-script.dotmetrics.net","image",false,false,,0.79,46,200
,"cdn.privacy-mgmt.com","stylesheet",true,false,,0,4,200
,"cdn.privacy-mgmt.com","document",true,false,,0,37,200
,"cdn.privacy-mgmt.com","script",true,false,,0,11,200
,"cdn.privacy-mgmt.com","script",true,false,,0,22,200
,"uk-script.dotmetrics.net","script",true,false,,0,12,200
,"uk-script.dotmetrics.net","image",false,false,,0,146,200
,"gn-web-assets.api.bbc.com","image",true,false,,1.28,1,200
,"cdn.privacy-mgmt.com","fetch",true,false,,0,41,200
,"cdn.privacy-mgmt.com","fetch",true,false,,0,94,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,84,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,89,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,76,200
,"ichef.bbci.co.uk","image",true,false,,17.06,90,200
,"ichef.bbci.co.uk","image",true,false,,14.77,123,200
,"ichef.bbci.co.uk","image",true,false,,27.61,124,200
,"ichef.bbci.co.uk","image",true,false,,8.95,124,200
,"ichef.bbci.co.uk","image",true,false,,14.82,124,200
,"ichef.bbci.co.uk","image",true,false,,28.65,70,200
,"ichef.bbci.co.uk","image",true,false,,15.72,70,200
,"ichef.bbci.co.uk","image",true,false,,22.25,79,200
,"ichef.bbci.co.uk","image",true,false,,30.64,77,200
,"ichef.bbci.co.uk","image",true,false,,14.13,84,200
,"ichef.bbci.co.uk","image",true,false,,17.82,86,200
,"ichef.bbci.co.uk","image",true,false,,12.71,86,200
,"ichef.bbci.co.uk","image",true,false,,18.68,75,200
,"ichef.bbci.co.uk","image",true,false,,12.06,76,200
,"ichef.bbci.co.uk","image",true,false,,10.36,79,200
,"ichef.bbci.co.uk","image",true,false,,10.49,80,200
,"ichef.bbci.co.uk","image",true,false,,13.08,100,200
,"ichef.bbci.co.uk","image",true,false,,14.13,100,200
,"ichef.bbci.co.uk","image",true,false,,16.52,99,200
,"ichef.bbci.co.uk","image",true,false,,11.74,75,200
,"ichef.bbci.co.uk","image",true,false,,7.75,75,200
,"ichef.bbci.co.uk","image",true,false,,9.26,77,200
,"ichef.bbci.co.uk","image",true,false,,13.81,98,200
,"ichef.bbci.co.uk","image",true,false,,44.08,101,200
,"ichef.bbci.co.uk","image",true,false,,39.14,107,200
,"ichef.bbci.co.uk","image",true,false,,43.53,107,200
,"ichef.bbci.co.uk","image",true,false,,18.61,108,200
,"ichef.bbci.co.uk","image",true,false,,29.49,76,200
,"ichef.bbci.co.uk","image",true,false,,22.17,99,200
,"ichef.bbci.co.uk","image",true,false,,23.29,98,200
,"ichef.bbci.co.uk","image",true,false,,22.88,98,200
,"ichef.bbci.co.uk","image",true,false,,23.2,67,200
,"ichef.bbci.co.uk","image",true,false,,31.23,67,200
,"ichef.bbci.co.uk","image",true,false,,6.18,67,200
,"ichef.bbci.co.uk","image",true,false,,23.09,118,200
,"ichef.bbci.co.uk","image",true,false,,9.22,120,200
,"ichef.bbci.co.uk","image",true,false,,32.15,120,200
,"ichef.bbci.co.uk","image",true,false,,22.58,120,200
,"ichef.bbci.co.uk","image",true,false,,14.49,60,200
,"ichef.bbci.co.uk","image",true,false,,5.03,66,200
,"ichef.bbci.co.uk","image",true,false,,4.52,71,200
,"ichef.bbci.co.uk","image",true,false,,10.81,71,200
,"ichef.bbci.co.uk","image",true,false,,5.16,71,200
,"a1.api.bbc.co.uk","image",true,false,,0.03,75,200
,"a1.api.bbc.co.uk","image",true,false,,0.03,82,200
,"a1.api.bbc.co.uk","image",true,false,,0.03,82,200
,"a1.api.bbc.co.uk","image",true,false,,0.03,82,200
,"a1.api.bbc.co.uk","image",true,false,,0.03,80,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,61,200
,"a1.api.bbc.co.uk","image",false,false,,0.03,62,200
,"static.files.bbci.co.uk","image",true,false,,0.49,106,200
,"static.files.bbci.co.uk","font",true,false,,63.78,13,200
,"static.files.bbci.co.uk","font",true,false,,64.91,17,200
,"static.files.bbci.co.uk","font",true,false,,77.25,17,200
,"static.files.bbci.co.uk","font",true,false,,46.72,18,200
,"static.files.bbci.co.uk","font",true,false,,77.96,19,200
,"static.files.bbci.co.uk","font",true,false,,58.34,16,200
,"static.files.bbci.co.uk","font",true,false,,67.08,20,200
,"ichef.bbci.co.uk","image",true,false,,41.52,122,200
,"static.files.bbci.co.uk","stylesheet",true,false,,1.18,16,200
,"www.bbc.com","document",false,false,,47.89,1134,200
,"gn-web-assets.api.bbc.com","script",true,false,,0,150,200
,"static.bbci.co.uk","script",true,false,,8.17,154,200
,"static.files.bbci.co.uk","script",true,false,,2.43,233,200
,"static.files.bbci.co.uk","script",true,false,,8.34,235,200
,"emp.bbci.co.uk","script",true,false,,38.96,238,200
,"static.files.bbci.co.uk","script",true,false,,17.54,244,200
,"static.files.bbci.co.uk","script",true,false,,37.04,248,200
,"static.files.bbci.co.uk","script",true,false,,44.39,251,200
,"cdn.tinypass.com","script",true,false,,0,264,200
,"static.files.bbci.co.uk","script",true,false,,177.12,264,200
,"cdn.optimizely.com","script",true,false,,88.78,324,200
,"static.files.bbci.co.uk","script",true,false,,2.41,321,200
,"static.files.bbci.co.uk","script",true,false,,2.82,324,200
,"static.files.bbci.co.uk","script",true,false,,8.23,326,200
,"static.files.bbci.co.uk","script",true,false,,0.48,324,200
,"static.files.bbci.co.uk","script",true,false,,0.06,326,200
,"static.files.bbci.co.uk","script",true,false,,44.07,348,200
,"static.files.bbci.co.uk","script",true,false,,79.25,391,200
,"www.bbc.com","fetch",false,false,,0.08,233,200
,"static.files.bbci.co.uk","script",true,false,,0.19,108,200
,"static.chartbeat.com","script",true,false,,0,101,200
,"cdn.privacy-mgmt.com","script",true,false,,0,81,200
,"static.files.bbci.co.uk","script",true,false,,1.71,173,200
,"a4621041136.cdn.optimizely.com","document",true,false,,0.82,27,200
,"uk-script.dotmetrics.net","script",false,false,,0,227,200
,"mybbc-analytics.files.bbci.co.uk","script",true,false,,0,117,200
,"static.files.bbci.co.uk","manifest",true,false,,0.35,26,200
,"cdn.privacy-mgmt.com","script",true,false,,0,86,200
,"cdn.privacy-mgmt.com","script",true,false,,0,88,200
,"cdn.privacy-mgmt.com","xhr",false,false,,0,90,200
,"mybbc-analytics.files.bbci.co.uk","xhr",true,false,,0,10,200
,"mybbc-analytics.files.bbci.co.uk","xhr",true,false,,0,11,200
,"cdn.privacy-mgmt.com","xhr",true,false,,0.32,15,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,43,204
,"ping.chartbeat.net","image",false,false,,0.04,174,200
,"pagead2.googlesyndication.com","fetch",true,false,,51.46,82,200
,"cdn.privacy-mgmt.com","xhr",false,false,,0,167,200
,"cdn.privacy-mgmt.com","stylesheet",true,false,,0,2,200
,"cdn.privacy-mgmt.com","script",true,false,,0,1,200
,"rm-script.dotmetrics.net","image",false,false,,0.79,50,200
,"cdn.privacy-mgmt.com","script",true,false,,0,2,200
,"cdn.privacy-mgmt.com","document",true,false,,0,29,200
,"uk-script.dotmetrics.net","image",false,false,,0,86,200
,"uk-script.dotmetrics.net","script",true,false,,0,4,200
,"gn-web-assets.api.bbc.com","image",true,false,,1.28,2,200
,"cdn.privacy-mgmt.com","fetch",true,false,,0,45,200
,"cdn.privacy-mgmt.com","fetch",true,false,,0,27,200
,"logx.optimizely.com","xhr",true,false,,0,80,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,63,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,71,204
,"ichef.bbci.co.uk","image",true,false,,7.49,4,200
,"ichef.bbci.co.uk","image",true,false,,23.35,64,200
,"ichef.bbci.co.uk","image",true,false,,6.86,58,200
,"ichef.bbci.co.uk","image",true,false,,10.71,52,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,60,204
,"ichef.bbci.co.uk","image",true,false,,12.37,4,200
,"a1.api.bbc.co.uk","xhr",true,false,,0,63,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,71,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,72,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,49,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,19,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,63,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,72,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,63,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,71,204
,"a1.api.bbc.co.uk","xhr",true,false,,0,61,204
,"reuters.com","document",true,false,,0,1160,301
,"www.reuters.com","document",false,false,,0.72,486,401
,"ct.captcha-delivery.com","script",true,false,,11.91,331,200
,"geo.captcha-delivery.com","document",false,false,,0,535,200
,"dd.prod.captcha-delivery.com","image",true,false,,15.26,353,200
,"dd.prod.captcha-delivery.com","image",true,false,,7.59,359,200
,"static.captcha-delivery.com","font",true,false,,15.32,792,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,2,200
,"","image",true,false,,0,1,200
,"","image",true,false,,0,1,200
,"static.captcha-delivery.com","stylesheet",true,false,,0.51,493,200
,"static.captcha-delivery.com","stylesheet",true,false,,0,496,200
,"www.reuters.com","other",false,false,,0.74,121,200
,"www.foxnews.com","document",false,false,,70.7,578,200
,"fonts.googleapis.com","stylesheet",true,false,,0,335,200
,"a57.foxnews.com","image",true,false,,9.9,664,200
,"static.foxnews.com","stylesheet",true,false,,42.47,685,200
,"a57.foxnews.com","image",true,false,,36.32,703,200
,"static.foxnews.com","script",true,false,,13.75,707,200
,"c.amazon-adsystem.com","script",true,false,,0,755,200
,"a57.foxnews.com","image",true,false,,61.28,776,200
,"a57.foxnews.com","image",true,false,,8.79,737,200
,"static.foxnews.com","script",true,false,,113.99,788,200
,"a57.foxnews.com","image",true,false,,5.5,794,200
,"static.foxnews.com","script",true,false,,14.6,809,200
,"a57.foxnews.com","image",true,false,,4.75,901,200
,"a57.foxnews.com","image",true,false,,7.53,902,200
